Type,Index,0600,0700,0800,0900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,0000,0100,0200,0300,0400,0500
Actual,1,197.0850012078881,312.479996457696,344.61000524461264,195.98250366747385,90.14249893371016,137.9175017774105,86.73000050126575,259.6125011891126,40.582499770098366,4.93499995325692,0.0,14.017499993497038,10.815000012516975,0.0,0.0,0.0,0.0,5.197499996284024,12.967500023078172,36.54000012204051,72.81750010326505,71.7675007134676,77.70000021904706,75.23249952122569
Forecast,1,309.1328304509844,221.24284912749903,408.9063891595819,374.48566358399336,168.7311928100112,334.0246710867168,296.80203687211264,335.2383142051533,72.76852528424807,12.386336527580829,0.0,0.0,15.798530695800212,0.0,0.0,0.0,0.0,0.6377110629888645,7.669055654627298,22.16919613127677,65.96654050737006,66.05530465341528,96.16835632042242,66.46682681664828
Simulation,1,174.39486946287042,245.17794195996393,397.28855317040046,387.6872517795879,232.04203693961287,274.7061567165921,405.8001737337296,318.6488678598147,74.26637323707814,15.812161830386442,0.0,11.476044817581124,5.642804788257731,3.0486993803969615,0.0,0.0,0.0,1.0369555968942907,139.13867449113832,22.169943785745232,74.94387588644683,63.40618263043669,95.142150963675,87.83412494996833
Simulation,2,274.0641160883631,222.57191346278177,390.1980402715162,355.9299899342225,120.24710879743084,303.3798228922344,290.3046164240227,445.31708371944336,101.43844078867951,10.34766867592338,0.0,0.0,20.89157841480332,0.00039959548705310584,0.0,0.0,0.0,33.88918979357015,2.9146078868000513,55.80272762495218,89.82155884482599,52.03446699087868,115.83612853254532,74.01490491364414
Simulation,3,293.6397922724065,320.5592589626369,480.5795014745744,376.6379940233468,218.31513605846584,348.56409392471863,302.7777745748928,308.9617519646671,92.89613542035998,8.948087337458933,4.985237457099414,0.0008053440029698348,34.60929368075241,0.0,0.0005675767142799035,0.0,0.0,0.0,3.649748143215172,13.522918812246376,48.37265542977165,64.68638903727755,99.26940015987377,76.59474032658234
Simulation,4,340.8521607827874,262.7845702953733,344.316004010973,464.5463854212233,141.7685627380651,316.2839836111009,427.4447039977923,345.7275597649671,71.24650910966933,12.386745710911496,0.0008946288523790615,0.0,15.799084026211036,7.454539373295714,0.0009458379738509674,0.08374803978197946,0.0,0.08628276572048521,7.668758785830697,22.168875614652062,65.05854509066414,104.5979469815637,70.30828278260097,64.47116491848504
Simulation,5,314.53781333619395,215.12605285796124,413.63718333685443,361.2362764104521,172.47082712217184,337.4838025947246,275.1878326014368,285.1988614551148,191.2264262032117,14.432962410185814,0.0,0.0,15.797820725604339,0.0,0.0,0.0,14.010287597248896,0.6368781707285455,7.669877010036351,21.89686429955914,41.91133884511444,67.35966658576828,95.9660003209138,97.89181272144258
Simulation,6,336.13234983192393,193.80774052223964,463.6339551920187,380.5879200537268,196.1359534543546,362.6525243210383,283.36824083604824,369.42794607463577,83.17111448816048,12.385595782671574,0.0,0.0,3.7180853783552887,0.0,0.0,7.560071079245275,5.309427148714712,0.6376228194550215,8.818351658153015,14.468951624589394,48.920588181525346,110.88716404996472,135.25170373298053,104.33088252367537
Simulation,7,228.56047987359855,212.02958218288123,516.3887175709337,384.4689292671549,144.71686928279019,331.67453229059885,374.96709478231287,425.7744145304444,78.46405712949978,8.563854249646562,0.0,4.94065802613664,15.797980781959343,3.25329953067718,0.0,0.0,0.0,7.615461989059931,8.088882997752378,53.73761333958474,65.75816307322907,93.10424700032836,97.86530599092967,59.99077957783352
Simulation,8,310.4751645753873,266.02996750249116,390.37165575196394,359.93606759133473,208.8623021440529,445.76032910351165,321.068873975453,415.79992430675185,96.2545959817478,1.0886392445512545,2.8882980937404064,6.834724440291245,6.571968820667204,6.562509796191824,0.0,0.0,0.00048511255658188594,1.9416110620503866,25.666682343518175,22.170099342818034,53.39134619508744,66.54381980017305,93.85675967879124,55.320898622770926
Simulation,9,320.57432301695275,173.02776676448653,481.1307577280274,375.226132997629,285.75363645259216,298.2036972863281,271.2639988703515,500.55318383035467,119.17477441090219,15.26589948363889,0.0,1.7845469638963705,9.544398594062251,0.00014669278948975273,15.982934354129274,4.711625668958111,6.981062037818476,4.871595710049537,8.219088784503764,23.674255586796345,73.85624118417583,66.58611970504496,88.92768631964188,138.28080187471414
Simulation,10,321.7263702901029,282.64306390348014,383.16324491846245,337.0058548746514,227.79991105701583,317.52531428682886,288.21907772250484,313.2748977900396,51.526690796464344,29.64088152849125,0.0003480802400491772,14.335589440158651,17.07761304087354,137.87426615006595,0.00029614429255540766,1.1532849185080967,0.0,0.6377941242754429,7.6696036833513315,22.168942690433465,66.46998770483783,56.361402437976366,96.173628669162,65.29568268270968
Simulation,11,293.5897225095588,223.22866833732266,348.0062388007734,391.26856273561214,137.08319405986387,344.0770395870893,270.43889306318624,369.3459886392581,24.629436017331244,12.385687859373274,0.0,0.0,15.799086690709686,0.0,0.0004380436227506457,0.0,1.1627315177545103,2.6923952648086242,0.0,22.16859740940608,61.742317023118254,65.15137369203983,115.5507021066943,57.33139520344884
Simulation,12,271.3991371159592,257.43077991929965,363.74719784442584,318.2131673020061,168.0363152800712,212.25857810885958,323.6318927291597,271.9381309132874,96.3231968511781,59.726739053204874,0.0007511963927377874,0.0,12.11594117641775,0.00021171705215785425,0.0,0.0,0.0,0.8480183539962678,16.149220969192548,27.579352291464687,116.15535999897472,72.02582091903926,201.3936374008856,92.01346040385152
Simulation,13,273.42852464044205,200.7921323575074,339.8038866828464,349.62108692005694,197.67041483342172,339.80816902899807,163.88190819095155,313.30363535094943,66.11344714706507,2.71270183564795,0.0,84.47232551513889,17.036295211218892,0.0,0.0,0.0,0.0,5.771282420406033,25.381157838870635,17.9036607454827,66.1872291967925,46.23426500098807,89.61143462657982,34.391354019480666
